AREA,RAINFALL,AVG_TEMPERATURE,HUMIDITY,GROUND_WATERLEVEL,PRODUCTION
-1.1632153002318222,0.6407153183976145,0.9084647836463393,-0.08816865712574437,-0.16241807296122301,-0.8311354057789639
-0.9525810792239146,-0.12927204837163436,-0.9137465556442869,0.8623996775112274,0.7032979336727202,-1.1714354520721275
-1.4694687566800666,-0.8462763616075655,0.35387872386223646,0.32512192315120036,0.6136597640484971,-1.3496808364830046
-1.4334113925416647,0.19852964732048348,1.4630508434304423,-0.5014592374026892,0.8165250953033174,-1.1545075465616284
-0.6566599382640098,-1.5667468559157693,0.2746521438930777,-1.0800660497904142,1.8685941387876193,-1.0561400337015847
-0.39397139098005146,0.8348214584449108,-0.9929731356134428,0.118476633012728,2.118637454055188,-0.26590171955402986
-0.3992432887950084,0.17179053619151888,-0.3591604958601811,0.7384125034281451,0.3588986503796527,-0.5186353488257848
-0.09940976521598087,-0.1743324023111851,-0.9929731356134428,-0.41880112134729897,-0.9054713211620191,0.7303382834269403
0.5520548109033562,0.1133606266874862,-1.2306528755209163,-0.5014592374026892,-0.9205682760460988,0.5880728891478955
0.8454986130619631,-1.1904186252118276,-2.022918675212493,-0.08816865712574437,-0.461998271442179,0.7812312122520544
1.386933092665121,1.5993619692434449,0.9876913636154981,0.7384125034281451,-0.8441399419454455,1.006863810862968
1.3846521282809994,-0.7769527401621023,0.6707850437388659,1.9782842442589794,-0.7214771835122984,-0.13591178707743745
1.0070482934156605e-06,0.418384561047523,0.35387872386223646,0.07714757498503587,-0.6610893639759796,2.912327829720945e-06
1.3262382920333244,2.0252070724084317,0.19542556392392177,0.4904381552619806,-1.1762729493951982,1.916449319474224
1.0725829679394643,-1.3181721561613235,1.3045976834921276,-2.650570254842803,-0.6261776558065455,1.4603897025626489
