AREA,RAINFALL,AVG_TEMPERATURE,HUMIDITY,GROUND_WATERLEVEL,PRODUCTION
-0.565343616,0.995626551,0.549148508,1.212365988,0.203204345,-0.527718061
-0.561642934,-1.029441867,-1.051517003,-0.8074073,-0.139463159,-0.491456321
-0.54961116,-0.787461538,-0.838094935,-0.708398806,-0.969587251,-0.465604569
-0.55852561,0.967550171,-0.037762179,0.618315021,-1.105688992,-0.497720487
-0.553220692,-1.094160303,-1.051517003,-0.510381817,-0.814180299,-0.436725798
-0.561114265,0.341066192,-0.571317349,0.81633201,-0.636572353,-0.502996471
-0.557012524,-1.009931162,-0.784739418,-0.648993709,-0.351820485,-0.457562811
-0.552254504,-0.970909752,-0.784739418,-0.965820892,-1.021711322,-0.446323659
-0.5677682,0.539742273,1.242770229,1.806416955,-0.902019011,-0.539178702
-0.555645277,-1.006956969,-0.624672866,-1.757888848,-0.511088479,-0.435692183
-0.565143086,1.114118394,1.029348161,0.895538805,-0.840242334,-0.52973418
-0.556192176,-0.818750047,-0.731383901,-0.8074073,-0.592170367,-0.449810693
-0.555645277,-0.932364213,-0.998161486,-0.926217494,-1.00240611,-0.438474994
-0.567512981,0.279678852,1.669614365,-0.411373322,-0.804527693,-0.537844088
-0.557796412,-0.952588724,-0.678028384,0.063867451,0.171350746,-0.453956514
1.412078416,-1.026586642,-1.051517003,-0.767803903,0.000499624,1.599037247
2.005390707,0.850961812,0.175659889,1.271771085,0.555524453,1.897559111
1.3136184,-0.993275682,-1.051517003,-1.54007016,0.656876814,1.347329091
1.863397545,0.506431314,1.029348161,1.014348999,0.463824699,1.419977514
0.317132306,-1.037055801,-0.784739418,-0.767803903,0.849928928,0.329285711
1.671855352,1.008475064,1.776325399,0.618315021,0.671355722,1.707975806
0.611965455,-0.947235177,-1.158228037,-1.144036182,0.927149774,0.632305507
0.625364476,0.160235267,0.975992644,0.341091236,1.74762126,0.301025974
-0.236383981,-0.947235177,-1.211583554,-0.530183516,2.621182078,-0.253304433
2.111580226,1.314222088,0.122304372,0.915340504,2.003415312,2.309477711
1.609126058,-0.9611544,-0.678028384,-1.599475257,0.603787482,1.792874279
2.472004773,0.995626551,0.549148508,1.212365988,0.203204345,2.419966693
2.472168842,-1.029441867,-1.051517003,-0.8074073,-0.139463159,2.575440678
1.802053729,0.829309688,0.122304372,0.657918419,-1.090244823,1.965096247
2.203112857,-0.787461538,-0.838094935,-0.708398806,-0.969587251,2.555733828
2.356353904,0.967550171,-0.037762179,0.618315021,-1.105688992,2.545142106
2.632446654,-1.094160303,-1.051517003,-0.510381817,-0.814180299,3.054714679
0.979627296,0.341066192,-0.571317349,0.81633201,-0.636572353,1.017702208
0.843868781,-1.009931162,-0.784739418,-0.648993709,-0.351820485,0.819083284
2.340712598,1.681594387,1.456192297,1.212365988,-1.027502885,2.433432094
3.478681415,-0.970909752,-0.784739418,-0.965820892,-1.021711322,4.16519852
2.817954731,0.539742273,1.242770229,1.806416955,-0.902019011,2.878642209
2.306093903,-1.006956969,-0.624672866,-1.757888848,-0.511088479,2.403485633
2.076724542,1.114118394,1.029348161,0.895538805,-0.840242334,2.120354422
1.674006487,-0.818750047,-0.731383901,-0.8074073,-0.592170367,1.881878819
3.250497001,1.886218854,0.922637127,1.093555794,-1.367274607,3.61798416
3.23233996,-0.932364213,-0.998161486,-0.926217494,-1.00240611,3.826700715
